Local time,Open,High,Low,Close,Volume
02.10.2018 13:00:00.000 GMT-0400,186.437,186.718,186.377,186.438,18.664300000000008
02.10.2018 14:00:00.000 GMT-0400,186.437,186.587,186.017,186.078,23.907000000000004
02.10.2018 15:00:00.000 GMT-0400,186.077,186.078,185.307,185.717,29.548300000000005
02.10.2018 16:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
02.10.2018 17:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
02.10.2018 18:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
02.10.2018 19:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
02.10.2018 20:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
02.10.2018 21:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
02.10.2018 22:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
02.10.2018 23:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 00:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 01:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 02:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 03:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 04:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 05:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 06:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 07:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 08:00:00.000 GMT-0400,185.717,185.717,185.717,185.717,0
03.10.2018 09:00:00.000 GMT-0400,186.487,186.827,185.717,186.477,21.8198
03.10.2018 10:00:00.000 GMT-0400,186.488,186.948,186.188,186.278,33.770100000000006
03.10.2018 11:00:00.000 GMT-0400,186.277,186.647,185.987,186.647,32.0075
03.10.2018 12:00:00.000 GMT-0400,186.648,186.758,186.257,186.548,22.0301
03.10.2018 13:00:00.000 GMT-0400,186.558,186.818,186.397,186.518,21.352899999999995
03.10.2018 14:00:00.000 GMT-0400,186.517,186.708,185.857,186.097,27.469700000000003
03.10.2018 15:00:00.000 GMT-0400,186.088,186.198,185.647,185.968,32.3942
03.10.2018 16:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
03.10.2018 17:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
03.10.2018 18:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
03.10.2018 19:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
03.10.2018 20:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
03.10.2018 21:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
03.10.2018 22:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
03.10.2018 23:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 00:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 01:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 02:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 03:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 04:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 05:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 06:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 07:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 08:00:00.000 GMT-0400,185.968,185.968,185.968,185.968,0
04.10.2018 09:00:00.000 GMT-0400,185.188,185.968,183.937,184.268,29.6233
04.10.2018 10:00:00.000 GMT-0400,184.277,184.288,182.948,183.077,47.88260000000002
04.10.2018 11:00:00.000 GMT-0400,183.078,183.538,182.467,182.577,33.269499999999994
04.10.2018 12:00:00.000 GMT-0400,182.567,182.707,181.788,181.957,34.56620000000001
04.10.2018 13:00:00.000 GMT-0400,181.967,182.138,181.248,181.438,32.5736
04.10.2018 14:00:00.000 GMT-0400,181.437,182.318,181.047,182.228,35.7998
04.10.2018 15:00:00.000 GMT-0400,182.218,182.588,181.757,182.427,32.33290000000001
04.10.2018 16:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
04.10.2018 17:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
04.10.2018 18:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
04.10.2018 19:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
04.10.2018 20:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
04.10.2018 21:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
04.10.2018 22:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
04.10.2018 23:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 00:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 01:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 02:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 03:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 04:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 05:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 06:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 07:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 08:00:00.000 GMT-0400,182.427,182.427,182.427,182.427,0
05.10.2018 09:00:00.000 GMT-0400,182.338,182.947,181.448,181.588,30.9154
05.10.2018 10:00:00.000 GMT-0400,181.598,182.248,181.037,181.348,46.98310000000001
05.10.2018 11:00:00.000 GMT-0400,181.358,181.378,179.347,179.457,54.07320000000001
05.10.2018 12:00:00.000 GMT-0400,179.458,179.908,178.778,179.077,43.20079999999999
05.10.2018 13:00:00.000 GMT-0400,179.078,179.638,178.417,179.538,41.8604
05.10.2018 14:00:00.000 GMT-0400,179.527,180.718,179.367,180.468,38.90979999999999
05.10.2018 15:00:00.000 GMT-0400,180.478,180.848,179.987,180.148,43.0373
05.10.2018 16:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
05.10.2018 17:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
05.10.2018 18:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
05.10.2018 19:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
05.10.2018 20:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
05.10.2018 21:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
05.10.2018 22:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
05.10.2018 23:00:00.000 GMT-0400,180.148,180.148,180.148,180.148,0
